44,Perodua,Myvi,Special Edition,1.5,1495,MANUAL,5,76KW,NA,49968.5,NA,B,970,2,EBD & BA,5,5
45,Perodua,Myvi,Special Edition,1.5,1495,AUTO,4,76KW,NA,52968.5,NA,B,980,2,EBD & BA,5,5
46,Perodua,Myvi,Advance Edition,1.5,1495,AUTO,4,76KW,NA,57968.51,NA,B,980,2,EBD & BA,5,5
47,Perodua,Alza,STANDARD SX,1.5,1495,MANUAL,5,104PS,NA,52332,NA,MPV,1125,2,NA,7,5
48,Perodua,Alza,STANDARD EZ,1.5,1495,AUTO,4,104PS,NA,55332,NA,MPV,1125,2,NA,7,5
49,Perodua,Alza,SE SPECIAL EDITION,1.5,1495,MANUAL,5,104PS,NA,56332,NA,MPV,1160,2,EBD & BA,7,5
50,Perodua,Alza,SPECIAL EDITION,1.5,1495,AUTO,4,104PS,NA,59332,NA,MPV,1140,2,EBD & BA,7,5
51,Perodua,Alza,ADVANCED,1.5,1495,AUTO,4,104PS,NA,64931.99,NA,MPV,1160,2,EBD & BA,7,5
52,Honda,Jazz,S,1.5,1497,CVT,NA,120ps,71536.97,73800,2263.03,B,1067,2,EBD & BA,5,5
53,Honda,Jazz,E,1.5,1497,CVT,NA,120ps,78544.05,81000,2455.95,B,1081,2,EBD & BA,5,5
54,Honda,Jazz,V,1.5,1497,CVT,NA,120ps,86723.57,89400,2676.43,B,1088,6,EBD & BA,5,5
55,Honda,City ,S,1.5,1497,CVT,NA,120ps,73781.85,76100,2318.15,B,1075,2,EBD & BA,5,4
56,Honda,City ,S+,1.5,1497,CVT,NA,120ps,76899.17,79300,2400.83,B,1079,2,EBD & BA,5,4
57,Honda,City ,E,1.5,1497,CVT,NA,120ps,82067.37,84600,2538.63,B,1087,2,EBD & BA,5,4
58,Honda,City ,V,1.5,1497,CVT,NA,120ps,89240.89,92000,2759.11,B,1106,6,EBD & BA,5,4
59,Honda,Civic,S,1.8,1798,AUTO,5,141PS,112971.39,116400,3428.61,B,1225,2,EBD & BA,5,4
60,Honda,Civic,S,2,1997,AUTO,5,155ps,124540.67,128300,3759.33,B,1270,4,EBD & BA,5,4
61,Honda,Civic,Navi,2,1997,AUTO,5,155PS,131947.75,135900,3952.25,B,1270,4,EBD & BA,5,4
62,Honda,HR-V,S,1.8,1799,CVT,NA,142PS,98457.23,101500,3042.77,SUV,1239,2,EBD & BA,5,5
63,Honda,HR-V,E,1.8,1799,CVT,NA,142PS,107809.19,111100,3290.81,SUV,1245,2,EBD & BA,5,5
64,Honda,HR-V,V,1.8,1799,CVT,NA,142PS,117933.59,121500,3566.41,SUV,1249,6,EBD & BA,5,5
65,Honda,Accord,Vti,2,1997,AUTO,5,155PS,137009.95,141100,4090.05,C,1510,2,EBD & BA,5,4
66,Honda,Accord,Vti-L,2,1997,AUTO,5,155PS,147906.79,152300,4393.21,C,1530,2,EBD & BA,5,4
67,Honda,Accord,Vti-L,2.4,2356,AUTO,5,175PS,173045.72,178200,5145.28,C,1585,6,EBD & BA,5,4
68,Honda,CR-V,2WD i-VTEC,2,1997,AUTO,5,155PS,138754.83,141900,4117.61,SUV,1490,4,EBD & BA,5,5
69,Honda,CR-V,4WD i-VTEC,2,1997,AUTO,5,155PS,148879.23,153300,4420.77,SUV,1540,4,EBD & BA,5,5
70,Honda,CR-V,4WD i-VTEC,2.4,2354,AUTO,5,190PS,167620.08,172600,4979.92,SUV,1560,6,EBD & BA,5,5
71,Honda,Odyssey,EXV,2.4,2356,CVT,NA,175PS,248287.72,255500,7212.28,MPV,1855,6,EBD & BA,7,5
72,Proton,Saga,PLUS,1.3,1332,MANUAL,5,70KW,29169.77,33242.4,1127.03,B,1048,2,NA,5,4
73,Proton,Saga,PLUS,1.3,1332,CVT,NA,70KW,31787.47,36099.84,1209.71,B,1075,2,NA,5,4
74,Proton,Iriz,STANDARD,1.3,1332,MANUAL,5,70KW,37003.27,39431.86,2257.43,B,1130,2,EBD & BA,5,5
75,Proton,Iriz,STANDARD,1.3,1332,CVT,NA,70KW,39659.22,42247.17,2391.35,B,1150,2,EBD & BA,5,5
76,Proton,Iriz,EXECUTIVE,1.3,1332,MANUAL,5,70KW,40860.79,43520.83,2463.44,B,1138,2,EBD & BA,5,5
77,Proton,Iriz,EXECUTIVE,1.3,1332,CVT,NA,70KW,43507.76,46326.62,2622.26,B,1158,2,EBD & BA,5,5
78,Proton,Iriz,EXECUTIVE,1.6,1597,MANUAL,5,80KW,46411.06,50433.74,2854.74,B,1150,2,EBD & BA,5,5
79,Proton,Iriz,EXECUTIVE,1.6,1597,CVT,NA,80KW,49072.28,53254.63,3014.41,B,1170,2,EBD & BA,5,5
80,Proton,Iriz,PREMIUM,1.6,1597,MANUAL,5,80KW,52131.92,56497.85,3197.99,B,1165,6,EBD & BA,5,5
81,Proton,Iriz,PREMIUM,1.6,1597,CVT,NA,80KW,54767.38,59291.44,3356.12,B,1185,6,EBD & BA,5,5
82,Proton,Suprima S,STANDARD,1.6,1561,CVT,NA,140PS,62569.68,66527.27,3765.69,B,1542,4,EBD,5,5
83,Proton,Suprima S,EXECUTIVE ,1.6,1561,CVT,NA,140PS,66702.1,75748.57,2345.71,B,1542,4,EBD & BA,5,5
84,Proton,Suprima S,PREMIUM,1.6,1561,CVT,NA,140PS,69865.55,76316.12,4319.78,B,1542,4,EBD & BA,5,5
85,Proton,Inspira,EXECUTIVE,1.8,1798,MANUAL,5,103KW,68387.8,77820.34,2436.44,B,1310,2,EBD,5,4
86,Proton,Inspira,EXECUTIVE,2,1998,CVT,NA,110KW,74285.79,84364.94,2629.37,B,1345,2,EBD,5,4
87,Proton,Inspira,PREMIUM,2,1998,CVT,NA,110KW,80915.79,91585.65,2822.28,B,1350,2,EBD,5,4
88,Proton,Preve,EXECUTIVE,1.6,1597,MANUAL,5,80KW,52066.73,57686015,1849.63,B,1305,4,EBD & BA,5,4
89,Proton,Preve,EXECUTIVE,1.6,1597,CVT,NA,80KW,54687.13,60546.46,1932.31,B,1325,4,EBD & BA,5,4
90,Proton,Preve,PREMIUM,1.6,1561,CVT,NA,103KW,62857.6,71557.56,2235.47,B,1340,4,EBD & BA,5,4
